COUNTRY,HOLDER NAME,ISSUER,ISIN,NET SHORT POSITION (%),POSITION DATE
UNITED KINGDOM,NUMERIC INVESTORS LLC,MONITISE PLC,GB00B1YMRB82,0.43,2013-01-23
UNITED KINGDOM,NUMERIC INVESTORS LLC,MONITISE PLC,GB00B1YMRB82,0.51,2013-02-06
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.97,2012-11-07
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,1.09,2012-11-08
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.94,2012-11-12
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.48,2012-11-19
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.51,2012-11-26
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.62,2012-11-28
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.51,2012-12-13
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.46,2012-12-14
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.51,2012-12-19
UNITED KINGDOM,OCCITAN MASTER FUND LP,LONMIN PLC,GB0031192486,0.44,2013-01-11
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.82,2012-11-01
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.92,2012-11-08
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.89,2012-11-26
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.79,2012-12-03
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.69,2012-12-14
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.59,2012-12-27
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.46,2013-01-03
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.20,2012-11-01
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.19,2012-11-15
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.23,2012-11-26
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.19,2012-11-28
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.20,2012-11-29
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.33,2013-01-02
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.41,2013-01-11
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.50,2013-01-22
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.48,2013-01-23
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.51,2013-01-24
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.49,2013-02-01
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.60,2013-02-06
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.57,2013-02-07
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,ES0177542018,1.61,2013-02-13
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,LANCASHIRE HOLDINGS LIMITED,BMG5361W1047,0.88,2012-11-01
UNITED KINGDOM,OCH-ZIFF MANAGEMENT EUROPE LTD.,LANCASHIRE HOLDINGS LIMITED,BMG5361W1047,0.90,2013-01-30
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,APR ENERGY PLC,GB00B58D4C52,1.77,2012-11-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,APR ENERGY PLC,GB00B58D4C52,1.56,2012-12-05
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,APR ENERGY PLC,GB00B58D4C52,1.64,2013-01-10
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITA PLC,GB00B23K0M20,0.56,2013-01-17
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITA PLC,GB00B23K0M20,0.62,2013-01-21
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITA PLC,GB00B23K0M20,0.73,2013-02-05
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITA PLC,GB00B23K0M20,0.64,2013-02-06
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITA PLC,GB00B23K0M20,0.57,2013-02-07
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITA PLC,GB00B23K0M20,0.46,2013-02-13
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITAL SHOPPING CENTRES GROUP PLC,GB0006834344,0.84,2012-11-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITAL SHOPPING CENTRES GROUP PLC,GB0006834344,0.91,2013-01-04
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,CAPITAL SHOPPING CENTRES GROUP PLC,GB0006834344,1.00,2013-02-20
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,DIGNITY PLC,GB00B4JZFN18,1.44,2012-11-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,HOME RETAIL GROUP PLC,GB00B19NKB76,0.62,2012-11-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,HOME RETAIL GROUP PLC,GB00B19NKB76,0.34,2012-12-05
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,HOME RETAIL GROUP PLC,GB00B19NKB76,0.51,2012-12-12
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,HOME RETAIL GROUP PLC,GB00B19NKB76,0.05,2013-01-17
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,LONMIN PLC,GB0031192486,1.43,2012-11-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,LONMIN PLC,GB0031192486,1.56,2012-11-02
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,LONMIN PLC,GB0031192486,1.38,2012-11-14
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.89,2012-11-30
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.94,2013-01-16
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.82,2013-01-31
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,LONMIN PLC,GB0031192486,0.55,2013-02-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,SERCO GROUP PLC,GB0007973794,0.59,2012-11-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,SERCO GROUP PLC,GB0007973794,0.44,2012-12-05
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,2.18,2012-11-01
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,2.03,2012-11-30
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,1.98,2012-12-03
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,1.70,2013-01-17
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,1.62,2013-01-18
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,1.72,2013-01-31
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,3.88,2013-02-08
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,3.71,2013-02-12
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,3.66,2013-02-13
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,3.55,2013-02-15
UNITED KINGDOM,ODEY ASSET MANAGEMENT LLP,TRINITY MIRROR PLC,GB0009039941,3.38,2013-02-21
UNITED KINGDOM,OLD MUTUAL ASSET MANAGERS (UK) LTD,BORDERS & SOUTHERN PETROLEUM PLC,GB00B08F4599,0.65,2013-01-24
UNITED KINGDOM,OLD MUTUAL ASSET MANAGERS (UK) LTD,OPTOS PLC,GB00B0WHW246,0.53,2012-12-11
UNITED KINGDOM,OLD MUTUAL ASSET MANAGERS (UK) LTD,OPTOS PLC,GB00B0WHW246,0.65,2012-12-18
UNITED KINGDOM,OLD MUTUAL ASSET MANAGERS (UK) LTD,OPTOS PLC,GB00B0WHW246,0.72,2012-12-20
UNITED KINGDOM,OLD MUTUAL ASSET MANAGERS (UK) LTD,OPTOS PLC,GB00B0WHW246,0.80,2013-01-04
UNITED KINGDOM,OLD MUTUAL ASSET MANAGERS (UK) LTD,OPTOS PLC,GB00B0WHW246,1.00,2013-01-08
UNITED KINGDOM,OLD MUTUAL ASSET MANAGERS (UK) LTD,OPTOS PLC,GB00B0WHW246,1.10,2013-02-12
UNITED KINGDOM,OSLO ASSET MANAGEMENT ASA,ENQUEST PLC,GB00B635TG28,1.59,2012-11-02
UNITED KINGDOM,OVS CAPITAL MANAGEMENT LLP,REED ELSEVIER PLC,GB00B2B0DG97,0.53,2012-11-01
UNITED KINGDOM,OVS CAPITAL MANAGEMENT LLP,REED ELSEVIER PLC,GB00B2B0DG97,0.49,2012-12-03
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,AQUARIUS PLATINUM LTD,BMG0440M1284,0.97,2012-11-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,AQUARIUS PLATINUM LTD,BMG0440M1284,0.70,2013-01-04
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,AQUARIUS PLATINUM LTD,BMG0440M1284,0.69,2013-01-07
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BLINKX PLC,GB00B1WBW239,0.79,2012-11-13
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,1.75,2012-11-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,1.56,2012-11-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,1.48,2012-11-08
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,1.37,2013-01-02
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,1.25,2013-01-11
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,1.12,2013-01-15
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,1.09,2013-01-17
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,0.98,2013-01-24
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,0.78,2013-01-30
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,0.80,2013-01-31
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BOWLEVEN PLC,GB00B04PYL99,0.90,2013-02-15
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BUMI PLC,GB00B5BLXT62,0.81,2012-11-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BUMI PLC,GB00B5BLXT62,0.78,2012-11-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BUMI PLC,GB00B5BLXT62,0.68,2012-12-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,BUMI PLC,GB00B5BLXT62,0.59,2013-01-07
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.61,2012-11-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.59,2012-11-09
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.48,2012-11-23
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.50,2012-11-27
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.49,2012-11-29
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.39,2012-12-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.29,2012-12-27
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.19,2013-01-23
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.20,2013-02-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,CHARIOT OIL & GAS LTD,GG00B2R9PM06,1.30,2013-02-21
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.32,2012-11-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.41,2012-11-16
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.50,2012-11-23
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.48,2012-12-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.39,2012-12-20
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.29,2013-01-04
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.19,2013-01-17
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LAMPRELL PLC,GB00B1CL5249,1.20,2013-02-05
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.07,2012-11-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.10,2012-11-28
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.08,2013-01-02
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.10,2013-01-15
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.22,2013-01-25
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.32,2013-01-30
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.42,2013-02-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.51,2013-02-07
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.62,2013-02-15
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,LONDON MINING PLC,GB00B1VZK334,1.71,2013-02-21
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,OCADO GROUP PLC,GB00B3MBS747,0.55,2012-11-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,0.81,2012-11-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,0.90,2012-12-05
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,1.00,2012-12-10
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,0.99,2013-01-09
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,0.87,2013-01-18
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,0.78,2013-01-23
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,0.83,2013-01-31
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,0.99,2013-02-05
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,1.03,2013-02-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,1.11,2013-02-11
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,1.27,2013-02-14
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,1.37,2013-02-15
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,1.45,2013-02-18
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PETROPAVLOVSK PLC,GB0031544546,1.50,2013-02-21
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PREMIER FOODS PLC,GB00B7N0K053,1.09,2012-12-10
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PREMIER FOODS PLC,GB00B7N0K053,0.99,2013-01-03
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,PREMIER FOODS PLC,GB00B7N0K053,1.02,2013-02-18
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,ROCKHOPPER EXPLORATION,GB00B0FVQX23,0.88,2012-11-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,ROCKHOPPER EXPLORATION,GB00B0FVQX23,0.91,2012-12-06
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,ROCKHOPPER EXPLORATION,GB00B0FVQX23,1.01,2012-12-14
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,ROCKHOPPER EXPLORATION,GB00B0FVQX23,1.11,2013-01-02
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.12,2012-11-01
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.22,2012-11-28
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.14,2012-12-07
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,1.04,2012-12-11
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.96,2012-12-12
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.86,2012-12-17
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.76,2012-12-19
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.67,2012-12-20
UNITED KINGDOM,OXFORD ASSET MANAGEMENT,THOMAS COOK GROUP PLC,GB00B1VYCH82,0.59,2012-12-27
UNITED KINGDOM,PARVUS ASSET MANAGEMENT (UK) LLP,CARPETRIGHT PLC,GB0001772945,1.16,2012-11-01
UNITED KINGDOM,PARVUS ASSET MANAGEMENT (UK) LLP,OCADO GROUP PLC,GB00B3MBS747,0.89,2012-11-01
UNITED KINGDOM,PARVUS ASSET MANAGEMENT (UK) LLP,OCADO GROUP PLC,GB00B3MBS747,0.47,2012-12-11
UNITED KINGDOM,PARVUS ASSET MANAGEMENT (UK) LLP,OCADO GROUP PLC,GB00B3MBS747,0.55,2013-02-20
UNITED KINGDOM,PARVUS ASSET MANAGEMENT (UK) LLP,WOLFSON MICROELECTRONICS PLC,GB0033563130,1.29,2012-11-01
UNITED KINGDOM,PELHAM LONG SHORT MASTER FUND LIMITED,SAINSBURY (J) PLC,GB00B019KW72,0.77,2012-10-31
UNITED KINGDOM,PENNANT CAPITAL MANAGEMENT LLC,TALKTALK TELECOM GROUP PLC,GB00B4YCDF59,0.90,2012-11-14
UNITED KINGDOM,PENNANT CAPITAL MANAGEMENT LLC,TALKTALK TELECOM GROUP PLC,GB00B4YCDF59,0.79,2012-12-21
UNITED KINGDOM,PENNANT CAPITAL MANAGEMENT LLC,TALKTALK TELECOM GROUP PLC,GB00B4YCDF59,0.69,2013-01-07
UNITED KINGDOM,PENNANT CAPITAL MANAGEMENT LLC,TALKTALK TELECOM GROUP PLC,GB00B4YCDF59,0.59,2013-01-14
UNITED KINGDOM,PENNANT CAPITAL MANAGEMENT LLC,TALKTALK TELECOM GROUP PLC,GB00B4YCDF59,0.49,2013-02-08
UNITED KINGDOM,PENNANT CAPITAL MANAGEMENT LLC,WILLIAM HILL PLC,GB0031698896,0.98,2012-02-11
UNITED KINGDOM,PENTWATER CAPITAL MANAGEMENT LP,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.59,2012-11-01
UNITED KINGDOM,PENTWATER CAPITAL MANAGEMENT LP,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.60,2012-11-07
UNITED KINGDOM,PENTWATER CAPITAL MANAGEMENT LP,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.54,2012-11-20
UNITED KINGDOM,PENTWATER CAPITAL MANAGEMENT LP,GLENCORE INTERNATIONAL PLC,JE00B4T3BW64,0.44,2012-11-27
UNITED KINGDOM,"PHILADELPHIA FINANCIAL  MANAGEMENT OF SAN   FRANCISCO,  L LC",FIDESSA GROUP PLC,GB0007590234,0.53,2013-02-20
UNITED KINGDOM,"POINT LOBOS CAPITAL, LLC",OCADO GROUP PLC,GB00B3MBS747,0.54,2013-02-08
UNITED KINGDOM,POLAR CAPITAL LLP,DAIRY CREST GROUP PLC,GB0002502812,0.56,2013-01-23
UNITED KINGDOM,POLAR CAPITAL LLP,DAIRY CREST GROUP PLC,GB0002502812,0.66,2013-01-24
UNITED KINGDOM,POLAR CAPITAL LLP,DAIRY CREST GROUP PLC,GB0002502812,0.73,2013-01-25
UNITED KINGDOM,POLAR CAPITAL LLP,DAISY GROUP PLC,GB00B61G9L20,0.75,2012-11-01
UNITED KINGDOM,POLAR CAPITAL LLP,DAISY GROUP PLC,GB00B61G9L20,0.00,2013-01-04
UNITED KINGDOM,POLAR CAPITAL LLP,GENUS PLC,GB0002074580,0.83,2012-11-01
UNITED KINGDOM,POLAR CAPITAL LLP,WH SMITH PLC,GB00B2PDGW16,0.58,2012-11-01
UNITED KINGDOM,POLYGON GLOBAL PARTNERS LLP,JKX OIL & GAS PLC,GB0004697420,0.50,2013-02-13
UNITED KINGDOM,POLYGON GLOBAL PARTNERS LLP,JKX OIL & GAS PLC,GB0004697420,0.60,2013-02-21
UNITED KINGDOM,POLYGON GLOBAL PARTNERS LLP,SPORTINGBET PLC,GB0009516252,0.64,2012-11-01
UNITED KINGDOM,POLYGON GLOBAL PARTNERS LLP,SPORTINGBET PLC,GB0009516252,0.57,2012-11-28
UNITED KINGDOM,POLYGON GLOBAL PARTNERS LLP,SPORTINGBET PLC,GB0009516252,0.47,2012-12-03
UNITED KINGDOM,PRAXIENT CAPITAL LLP,TELECOM PLUS PLC,GB0008794710,0.51,2012-11-01
UNITED KINGDOM,QUANTATATIVE LTD,SAN LEON,IE00B3CLK236,0.52,2013-01-07
UNITED KINGDOM,QUANTATATIVE LTD,SAN LEON,IE00B3CLK236,0.00,2013-01-28
UNITED KINGDOM,S JAMES,IP GROUP PLC,GB00B128J450,1.00,2012-10-31
UNITED KINGDOM,"S.A.C. CAPITAL ADVISORS, L.P.",OCADO GROUP PLC,GB00B3MBS747,0.74,2012-11-01
UNITED KINGDOM,"S.A.C. CAPITAL ADVISORS, L.P.",OCADO GROUP PLC,GB00B3MBS747,0.67,2012-11-27
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,1.11,2012-11-01
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,1.21,2012-11-06
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,1.14,2012-11-08
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,1.09,2012-12-04
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,0.93,2012-12-05
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,0.79,2013-01-31
UNITED KINGDOM,S.A.C. GLOBAL INVESTORS LLP,ELECTROCOMPONENTS PLC,GB0003096442,0.81,2013-02-01
UNITED KINGDOM,S.W. MITCHELL CAPITAL LLP,STOBART GROUP LTD,GB00B03HDJ73,0.50,2013-01-16
UNITED KINGDOM,S.W. MITCHELL CAPITAL LLP,STOBART GROUP LTD,GB00B03HDJ73,0.65,2013-01-17
UNITED KINGDOM,SAEMOR CAPITAL B.V.,DIXONS RETAIL PLC,GB0000472455,0.60,2012-11-01
UNITED KINGDOM,SAEMOR CAPITAL B.V.,DIXONS RETAIL PLC,GB0000472455,0.43,2012-11-02
UNITED KINGDOM,SAEMOR CAPITAL B.V.,HUNTING PLC,GB0004478896,0.52,2012-12-28
UNITED KINGDOM,SAEMOR CAPITAL B.V.,IMAGINATION TECHNOLOGIES GROUP PLC,GB0009303123,0.57,2013-02-05
UNITED KINGDOM,SAEMOR CAPITAL B.V.,MICHAEL PAGE INTERNATIONAL PLC,GB0030232317,0.51,2012-12-31
UNITED KINGDOM,SAEMOR CAPITAL B.V.,UBM PLC,JE00B2R84W06,0.61,2013-02-20
